year,month,date,time,weekend,vacation,energy_usage,templeture,windspeed,humidity,rainfall
2018,3,6,14,False,False,227.168,11,1,41,0.0
2018,3,6,16,False,False,231.488,12,1,30,0.0
2018,3,6,17,False,False,181.12,11,2,31,0.0
2018,3,6,18,False,False,121.344,10,1,36,0.0
2018,3,6,19,False,False,122.688,8,1,41,0.0
2018,3,6,20,False,False,126.24,6,1,46,0.0
2018,3,6,21,False,False,122.816,5,1,57,0.0
2018,3,6,22,False,False,116.832,5,0,59,0.0
2018,3,6,23,False,False,104.544,5,1,66,0.0
2018,3,7,1,False,False,96.896,4,4,72,0.0
2018,3,7,2,False,False,90.08,4,4,71,0.0
2018,3,7,3,False,False,91.328,3,4,71,0.0
2018,3,7,4,False,False,86.272,3,3,72,0.0
2018,3,7,5,False,False,89.44,3,4,71,0.0
2018,3,7,6,False,False,85.12,3,2,71,0.0
2018,3,7,8,False,False,182.016,4,3,70,0.0
2018,3,7,10,False,False,214.944,6,5,61,0.0
2018,3,7,11,False,False,202.016,9,4,54,0.0
2018,3,7,12,False,False,113.856,9,7,54,0.0
2018,3,7,13,False,False,114.88,9,6,57,0.0
2018,3,7,14,False,False,126.272,9,5,55,0.0
2018,3,7,15,False,False,124.512,9,6,55,0.0
2018,3,7,16,False,False,124.64,9,4,60,0.0
2018,3,7,17,False,False,129.728,8,4,63,0.0
2018,3,7,18,False,False,118.784,7,4,65,0.0
2018,3,7,19,False,False,120.128,7,3,67,0.0
2018,3,7,20,False,False,134.56,6,3,72,0.0
2018,3,7,21,False,False,133.184,5,2,83,0.1
2018,3,7,22,False,False,126.304,4,1,88,0.0
2018,3,8,0,False,False,110.432,3,1,92,3.9
2018,3,8,1,False,False,109.024,2,1,94,0.0
2018,3,8,3,False,False,104.448,1,0,95,3.5
2018,3,8,4,False,False,97.344,1,1,96,0.0
2018,3,8,5,False,False,91.808,1,1,97,0.0
2018,3,8,6,False,False,90.176,0,0,96,3.4
2018,3,8,7,False,False,89.92,0,0,97,0.0
2018,3,8,10,False,False,201.152,1,0,96,0.0
2018,3,8,11,False,False,204.704,2,0,96,0.0
2018,3,8,12,False,False,219.36,2,0,96,0.8
2018,3,8,13,False,False,211.744,3,1,96,0.0
2018,3,8,14,False,False,216.256,4,0,96,0.0
2018,3,8,16,False,False,219.552,5,1,89,0.0
2018,3,8,17,False,False,170.624,6,1,84,0.0
2018,3,8,19,False,False,121.312,5,2,85,0.0
2018,3,8,20,False,False,127.2,4,1,86,0.0
2018,3,8,21,False,False,123.936,4,1,86,0.0
2018,3,8,22,False,False,116.64,3,1,83,0.0
2018,3,8,23,False,False,108.512,2,0,84,0.0
2018,3,9,0,False,False,100.384,2,1,86,0.0
2018,3,9,1,False,False,98.432,2,0,87,0.0
2018,3,9,2,False,False,100.224,2,0,87,0.0
2018,3,9,3,False,False,98.624,2,1,86,0.0
2018,3,9,4,False,False,97.216,2,1,86,0.0
2018,3,9,5,False,False,94.08,1,2,85,0.0
2018,3,9,6,False,False,91.904,1,1,85,0.0
2018,3,9,7,False,False,92.224,1,0,85,0.0
2018,3,9,8,False,False,191.072,2,0,85,0.0
2018,3,9,10,False,False,223.648,2,0,81,0.0
2018,3,9,11,False,False,238.464,3,0,78,0.0
2018,3,9,12,False,False,224.8,4,2,74,0.0
2018,3,9,13,False,False,226.112,5,1,69,0.0
2018,3,9,15,False,False,236.32,6,0,64,0.0
2018,3,9,16,False,False,230.176,6,0,65,0.0
2018,3,9,17,False,False,180.448,6,1,60,0.0
2018,3,9,18,False,False,125.12,5,1,65,0.0
2018,3,9,19,False,False,131.392,4,1,69,0.0
2018,3,9,20,False,False,140.064,3,0,75,0.0
2018,3,9,21,False,False,138.816,2,1,83,0.0
2018,3,9,23,False,False,119.552,1,0,89,0.0
2018,3,10,0,True,False,105.952,0,0,91,0.0
2018,3,10,1,True,False,100.8,0,0,93,0.0
2018,3,10,2,True,False,103.776,0,1,94,0.0
2018,3,10,3,True,False,101.888,0,0,95,0.0
2018,3,10,4,True,False,98.72,0,0,94,0.0
2018,3,10,5,True,False,99.84,0,0,95,0.0
2018,3,10,6,True,False,97.472,0,1,96,0.0
2018,3,10,9,True,False,196.064,0,0,95,0.0
2018,3,10,11,True,False,217.984,5,2,76,0.0
2018,3,10,12,True,False,214.304,7,3,54,0.0
2018,3,10,13,True,False,221.152,8,4,47,0.0
2018,3,10,14,True,False,224.48,9,3,39,0.0
2018,3,10,15,True,False,223.296,10,4,30,0.0
2018,3,10,16,True,False,222.336,10,2,39,0.0
2018,3,10,17,True,False,166.368,10,1,43,0.0
2018,3,10,18,True,False,110.624,8,2,46,0.0
2018,3,10,19,True,False,116.352,6,2,48,0.0
2018,3,10,20,True,False,122.976,5,1,56,0.0
2018,3,10,21,True,False,129.408,4,3,62,0.0
2018,3,10,22,True,False,123.968,3,2,70,0.0
2018,3,11,0,True,False,110.048,2,0,80,0.0
2018,3,11,1,True,False,106.912,2,1,81,0.0
2018,3,11,2,True,False,99.264,3,0,82,0.0
2018,3,11,3,True,False,90.976,3,1,84,0.0
2018,3,11,4,True,False,89.472,3,0,83,0.0
2018,3,11,5,True,False,89.44,3,1,83,0.0
2018,3,11,6,True,False,91.488,3,0,84,0.0
2018,3,11,7,True,False,90.88,3,1,86,0.0
2018,3,11,8,True,False,89.696,3,0,86,0.0
2018,3,11,9,True,False,91.008,4,0,84,0.0
2018,3,11,10,True,False,88.224,6,1,71,0.0
2018,3,11,11,True,False,98.912,8,1,64,0.0
2018,3,11,12,True,False,95.776,10,1,52,0.0
2018,3,11,13,True,False,101.408,11,1,40,0.0
2018,3,11,14,True,False,102.4,13,1,38,0.0
2018,3,11,15,True,False,109.088,14,2,37,0.0
2018,3,11,16,True,False,114.944,14,2,30,0.0
2018,3,11,18,True,False,100.128,12,2,40,0.0
2018,3,11,19,True,False,97.024,10,1,48,0.0
2018,3,11,20,True,False,107.52,9,1,58,0.0
2018,3,11,21,True,False,113.792,8,1,64,0.0
2018,3,11,22,True,False,112.672,7,0,67,0.0
2018,3,11,23,True,False,112.0,6,1,66,0.0
2018,3,12,1,False,False,106.336,3,0,80,0.0
2018,3,12,2,False,False,111.68,3,0,83,0.0
2018,3,12,3,False,False,107.104,2,0,86,0.0
2018,3,12,4,False,False,100.672,1,1,87,0.0
2018,3,12,5,False,False,95.488,0,1,89,0.0
2018,3,12,6,False,False,92.32,0,0,90,0.0
2018,3,12,7,False,False,95.04,0,1,92,0.0
2018,3,12,8,False,False,93.856,0,0,90,0.0
2018,3,12,10,False,False,88.16,6,1,67,0.0
2018,3,12,11,False,False,89.728,10,1,55,0.0
2018,3,12,12,False,False,84.736,13,1,42,0.0
2018,3,12,13,False,False,84.0,15,2,29,0.0
2018,3,12,16,False,False,100.512,17,2,34,0.0
2018,3,12,17,False,False,102.944,16,2,38,0.0
2018,3,12,18,False,False,94.88,15,1,42,0.0
2018,3,12,19,False,False,90.592,13,1,40,0.0
2018,3,12,20,False,False,103.872,11,1,38,0.0
2018,3,12,21,False,False,108.384,10,2,39,0.0
2018,3,12,22,False,False,108.512,8,1,49,0.0
2018,3,12,23,False,False,105.536,7,1,56,0.0
2018,3,13,1,False,False,97.088,5,0,66,0.0
2018,3,13,2,False,False,89.984,4,1,71,0.0
2018,3,13,3,False,False,91.136,3,0,74,0.0
2018,3,13,4,False,False,89.216,3,1,76,0.0
2018,3,13,5,False,False,86.048,3,0,78,0.0
2018,3,13,6,False,False,90.912,2,0,79,0.0
2018,3,13,7,False,False,134.208,3,1,81,0.0
2018,3,13,8,False,False,185.952,4,0,79,0.0
2018,3,13,9,False,False,196.768,6,0,72,0.0
2018,3,13,10,False,False,164.448,9,0,64,0.0
2018,3,13,12,False,False,122.624,18,2,46,0.0
2018,3,13,13,False,False,130.144,19,3,44,0.0
2018,3,13,14,False,False,136.352,20,2,44,0.0
2018,3,13,15,False,False,135.488,20,3,43,0.0
2018,3,13,16,False,False,141.28,20,2,44,0.0
2018,3,13,17,False,False,130.176,20,2,49,0.0
2018,3,13,18,False,False,122.368,18,2,58,0.0
2018,3,13,19,False,False,131.776,17,1,66,0.0
2018,3,13,20,False,False,142.912,16,2,70,0.0
2018,3,13,22,False,False,129.952,14,2,73,0.0
2018,3,13,23,False,False,124.16,14,1,68,0.0
2018,3,14,0,False,False,115.904,13,0,72,0.0
2018,3,14,1,False,False,112.064,13,1,74,0.0
2018,3,14,2,False,False,101.024,11,0,74,0.0
2018,3,14,3,False,False,100.64,10,1,83,0.0
2018,3,14,4,False,False,99.968,10,1,83,0.0
2018,3,14,5,False,False,94.432,9,0,85,0.0
2018,3,14,6,False,False,97.28,8,0,87,0.0
2018,3,14,7,False,False,94.784,8,0,88,0.0
2018,3,14,8,False,False,188.064,8,0,86,0.0
2018,3,14,9,False,False,174.272,11,0,79,0.0
2018,3,14,10,False,False,118.048,16,1,62,0.0
2018,3,14,11,False,False,124.768,19,1,50,0.0
2018,3,14,12,False,False,121.984,21,2,47,0.0
2018,3,14,13,False,False,124.32,22,1,48,0.0
2018,3,14,15,False,False,124.064,23,1,35,0.0
2018,3,14,16,False,False,122.72,23,1,34,0.0
2018,3,14,18,False,False,110.56,21,2,39,0.0
2018,3,14,19,False,False,114.016,19,1,52,0.0
2018,3,14,20,False,False,125.76,18,1,59,0.0
2018,3,14,21,False,False,116.224,17,1,68,0.0
2018,3,14,23,False,False,110.528,15,0,75,0.0
2018,3,15,1,False,False,100.416,14,1,77,0.0
2018,3,15,3,False,False,93.152,14,1,79,0.0
2018,3,15,4,False,False,94.656,13,0,91,0.0
2018,3,15,5,False,False,93.728,13,0,95,0.0
2018,3,15,6,False,False,92.832,13,1,97,5.0
2018,3,15,7,False,False,92.768,13,0,97,0.0
2018,3,15,8,False,False,184.384,13,0,98,0.0
2018,3,15,9,False,False,94.912,13,0,98,2.4
2018,3,15,10,False,False,99.264,14,0,98,0.0
2018,3,15,11,False,False,99.008,14,0,98,0.0
2018,3,15,13,False,False,106.048,15,0,98,0.0
2018,3,15,14,False,False,106.144,15,1,98,0.0
2018,3,15,15,False,False,110.176,15,1,97,1.0
2018,3,15,16,False,False,107.744,15,1,96,0.0
2018,3,15,17,False,False,105.76,14,2,98,0.0
2018,3,15,18,False,False,96.512,14,2,98,0.0
2018,3,15,20,False,False,104.992,13,1,98,0.0
2018,3,15,21,False,False,105.92,12,1,97,0.0
2018,3,15,22,False,False,103.744,12,1,97,0.0
2018,3,15,23,False,False,102.08,11,1,98,0.0
2018,3,16,0,False,False,97.984,10,0,98,0.4
2018,3,16,1,False,False,88.544,9,1,97,0.0
2018,3,16,2,False,False,91.712,9,1,97,0.0
2018,3,16,3,False,False,86.304,9,1,97,0.1
2018,3,16,4,False,False,80.384,8,3,97,0.0
2018,3,16,5,False,False,79.232,7,1,94,0.0
2018,3,16,7,False,False,78.24,5,3,84,0.0
2018,3,16,8,False,False,165.664,5,4,81,0.0
2018,3,16,9,False,False,94.112,5,4,78,0.0
2018,3,16,10,False,False,102.304,6,4,73,0.0
2018,3,16,11,False,False,104.448,6,5,70,0.0
2018,3,16,12,False,False,103.968,7,5,64,0.0
2018,3,16,14,False,False,120.256,9,3,59,0.0
2018,3,16,15,False,False,117.504,9,3,57,0.0
2018,3,16,17,False,False,115.232,8,4,57,0.0
2018,3,16,18,False,False,107.232,7,3,59,0.0
2018,3,16,19,False,False,105.312,6,2,61,0.0
2018,3,16,20,False,False,110.272,5,2,63,0.0
2018,3,16,21,False,False,99.296,4,2,64,0.0
2018,3,16,22,False,False,95.616,4,2,66,0.0
2018,3,17,0,True,False,92.288,3,2,69,0.0
2018,3,17,2,True,False,86.72,2,3,71,0.0
2018,3,17,3,True,False,88.576,1,3,71,0.0
2018,3,17,4,True,False,83.008,1,4,71,0.0
2018,3,17,5,True,False,81.984,0,3,72,0.0
2018,3,17,6,True,False,80.48,0,2,73,0.0
2018,3,17,8,True,False,176.384,2,2,69,0.0
2018,3,17,9,True,False,189.728,4,2,62,0.0
2018,3,17,10,True,False,195.104,6,2,58,0.0
2018,3,17,11,True,False,145.664,8,2,55,0.0
2018,3,17,12,True,False,108.128,9,1,54,0.0
2018,3,17,13,True,False,110.72,10,1,46,0.0
2018,3,17,15,True,False,117.472,14,1,38,0.0
2018,3,17,16,True,False,118.816,14,0,39,0.0
2018,3,17,17,True,False,109.376,14,0,40,0.0
2018,3,17,19,True,False,108.128,11,0,47,0.0
2018,3,17,20,True,False,113.504,10,1,61,0.0
2018,3,17,21,True,False,110.112,9,1,72,0.0
2018,3,17,22,True,False,100.8,8,1,75,0.0
2018,3,17,23,True,False,96.064,8,0,74,0.0
2018,3,18,0,True,False,103.648,7,0,73,0.0
2018,3,18,1,True,False,95.712,6,0,80,0.0
2018,3,18,2,True,False,97.312,6,0,82,0.0
2018,3,18,3,True,False,92.16,5,0,82,0.0
2018,3,18,4,True,False,94.688,4,1,86,0.0
2018,3,18,5,True,False,93.824,4,0,88,0.0
2018,3,18,6,True,False,91.776,3,0,89,0.0
2018,3,18,8,True,False,85.184,4,1,91,0.0
2018,3,18,9,True,False,93.248,5,0,87,0.0
2018,3,18,10,True,False,93.376,6,0,79,0.0
2018,3,18,11,True,False,100.0,8,1,75,0.0
2018,3,18,12,True,False,94.24,9,0,72,0.0
2018,3,18,13,True,False,82.496,9,0,67,0.0
2018,3,18,14,True,False,86.752,10,0,66,0.0
2018,3,18,15,True,False,91.488,11,0,65,0.0
2018,3,18,16,True,False,97.12,11,0,67,0.0
2018,3,18,17,True,False,92.544,11,0,76,0.0
2018,3,18,18,True,False,100.576,10,1,86,0.5
2018,3,18,19,True,False,104.832,9,0,92,0.0
2018,3,18,20,True,False,106.144,9,0,95,0.0
2018,3,18,21,True,False,104.288,9,0,96,3.8
2018,3,18,22,True,False,102.496,9,0,97,0.0
2018,3,18,23,True,False,99.808,9,0,97,0.0
2018,3,19,0,False,False,96.96,8,0,97,3.7
2018,3,19,1,False,False,90.176,8,1,97,0.0
2018,3,19,2,False,False,92.128,8,1,98,0.0
2018,3,19,3,False,False,93.088,8,1,98,3.7
2018,3,19,4,False,False,90.976,8,1,98,0.0
2018,3,19,5,False,False,88.0,8,1,98,0.0
2018,3,19,6,False,False,88.0,8,1,98,4.4
2018,3,19,7,False,False,83.776,8,1,98,0.0
2018,3,19,8,False,False,83.872,8,0,98,0.0
2018,3,19,9,False,False,83.392,8,1,98,5.5
2018,3,19,10,False,False,89.984,9,0,98,0.0
2018,3,19,12,False,False,81.888,10,0,98,4.3
2018,3,19,13,False,False,80.96,11,4,93,0.0
2018,3,19,14,False,False,88.608,10,3,89,0.0
2018,3,19,16,False,False,95.168,9,4,82,0.0
2018,3,19,17,False,False,101.824,8,3,84,0.0
2018,3,19,18,False,False,105.568,8,4,81,0.2
2018,3,19,19,False,False,102.592,7,5,82,0.0
2018,3,19,21,False,False,108.736,6,4,85,1.8
2018,3,19,22,False,False,106.816,6,5,79,0.0
2018,3,19,23,False,False,101.6,6,5,79,0.0
2018,3,20,0,False,False,96.256,5,5,76,0.0
2018,3,20,1,False,False,81.888,5,3,73,0.0
2018,3,20,2,False,False,83.264,5,4,72,0.0
2018,3,20,3,False,False,83.36,5,3,63,0.0
2018,3,20,4,False,False,84.896,5,4,53,0.0
2018,3,20,5,False,False,80.544,5,4,51,0.0
2018,3,20,6,False,False,83.04,5,5,52,0.0
2018,3,20,7,False,False,99.168,5,4,50,0.0
2018,3,20,8,False,False,177.952,5,6,50,0.0
2018,3,20,9,False,False,189.184,6,5,49,0.0
2018,3,20,10,False,False,198.624,7,6,48,0.0
2018,3,20,11,False,False,156.736,8,7,47,0.0
2018,3,20,12,False,False,114.656,8,7,46,0.0
2018,3,20,13,False,False,113.376,9,7,42,0.0
2018,3,20,14,False,False,123.264,9,6,46,0.0
2018,3,20,15,False,False,130.304,9,7,44,0.0
2018,3,20,17,False,False,139.744,7,7,49,0.0
2018,3,20,18,False,False,132.736,6,6,47,0.0
2018,3,20,19,False,False,137.024,5,5,48,0.0
2018,3,20,20,False,False,150.4,4,5,55,0.0
2018,3,20,21,False,False,147.424,3,6,57,0.0
2018,3,20,22,False,False,129.44,3,4,59,0.0
2018,3,20,23,False,False,133.728,3,4,61,0.0
2018,3,21,0,False,False,113.056,2,3,62,0.0
2018,3,21,1,False,False,102.496,2,4,68,0.0
2018,3,21,2,False,False,99.2,0,1,88,0.0
2018,3,21,3,False,False,93.632,0,1,94,1.6
2018,3,21,4,False,False,89.952,0,2,94,0.0
2018,3,21,5,False,False,89.92,0,1,95,0.0
2018,3,21,6,False,False,87.744,0,1,96,4.2
2018,3,21,7,False,False,88.864,0,1,96,0.0
2018,3,21,9,False,False,193.728,0,1,94,1.9
2018,3,21,10,False,False,212.096,1,1,92,0.0
2018,3,21,11,False,False,202.88,2,1,90,0.0
2018,3,21,12,False,False,219.52,2,2,89,0.7
2018,3,21,13,False,False,218.976,2,2,91,0.0
2018,3,21,14,False,False,221.184,2,1,91,0.0
2018,3,21,15,False,False,225.728,2,1,93,1.3
2018,3,21,16,False,False,221.952,2,1,94,0.0
2018,3,21,17,False,False,173.12,1,2,95,0.0
2018,3,21,18,False,False,130.24,1,2,96,2.2
2018,3,21,19,False,False,127.328,1,2,96,0.0
2018,3,21,20,False,False,133.664,1,1,96,0.0
2018,3,21,21,False,False,132.544,1,2,96,1.2
2018,3,21,22,False,False,127.072,1,0,96,0.0
2018,3,21,23,False,False,118.08,1,0,97,0.0
2018,3,22,0,False,False,108.288,0,0,98,0.4
2018,3,22,1,False,False,92.96,0,0,97,0.0
2018,3,22,2,False,False,86.272,0,0,97,0.0
2018,3,22,3,False,False,86.848,0,1,98,0.6
2018,3,22,4,False,False,85.984,0,0,97,0.0
2018,3,22,5,False,False,80.512,0,0,97,0.0
2018,3,22,6,False,False,83.808,0,0,97,0.0
2018,3,22,7,False,False,85.888,0,0,97,0.0
2018,3,22,8,False,False,181.408,1,0,95,0.0
2018,3,22,9,False,False,184.704,3,0,87,0.0
2018,3,22,10,False,False,212.224,4,0,81,0.0
2018,3,22,11,False,False,211.68,5,1,71,0.0
2018,3,22,12,False,False,226.688,7,2,64,0.0
2018,3,22,13,False,False,220.832,8,2,54,0.0
2018,3,22,14,False,False,226.88,10,3,47,0.0
2018,3,22,15,False,False,235.744,11,2,43,0.0
2018,3,22,16,False,False,238.72,12,1,42,0.0
2018,3,22,17,False,False,185.984,10,3,55,0.0
2018,3,22,18,False,False,156.928,9,1,62,0.0
2018,3,22,19,False,False,154.912,7,1,64,0.0
2018,3,22,20,False,False,144.032,6,2,68,0.0
2018,3,22,21,False,False,135.072,5,1,76,0.0
2018,3,22,22,False,False,121.088,4,1,78,0.0
2018,3,22,23,False,False,124.096,3,1,80,0.0
2018,3,23,0,False,False,112.192,2,1,84,0.0
2018,3,23,1,False,False,98.336,2,1,88,0.0
2018,3,23,2,False,False,95.072,1,0,91,0.0
2018,3,23,3,False,False,98.016,0,0,93,0.0
2018,3,23,4,False,False,94.016,0,1,94,0.0
2018,3,23,5,False,False,94.816,0,1,95,0.0
2018,3,23,6,False,False,88.896,0,1,95,0.0
2018,3,23,7,False,False,86.976,-1,1,96,0.0
2018,3,23,9,False,False,202.72,2,0,89,0.0
2018,3,23,10,False,False,201.088,5,1,75,0.0
2018,3,23,11,False,False,206.784,7,1,57,0.0
2018,3,23,12,False,False,208.192,9,0,48,0.0
2018,3,23,13,False,False,195.072,11,1,42,0.0
2018,3,23,15,False,False,111.04,13,1,34,0.0
2018,3,23,16,False,False,114.368,13,2,37,0.0
2018,3,23,17,False,False,111.584,12,2,33,0.0
2018,3,23,18,False,False,124.96,11,2,43,0.0
2018,3,23,19,False,False,119.296,10,1,54,0.0
2018,3,23,20,False,False,128.192,8,1,61,0.0
2018,3,23,22,False,False,115.008,6,1,66,0.0
2018,3,23,23,False,False,115.776,5,1,65,0.0
2018,3,24,0,True,False,104.48,5,1,59,0.0
2018,3,24,2,True,False,98.272,3,0,76,0.0
2018,3,24,3,True,False,96.16,3,0,80,0.0
2018,3,24,4,True,False,98.752,2,0,81,0.0
2018,3,24,5,True,False,98.848,2,0,81,0.0
2018,3,24,6,True,False,96.256,2,1,86,0.0
2018,3,24,7,True,False,93.536,1,0,86,0.0
2018,3,24,9,True,False,193.248,4,0,73,0.0
2018,3,24,10,True,False,206.336,7,1,58,0.0
2018,3,24,11,True,False,128.512,9,1,48,0.0
2018,3,24,12,True,False,109.024,13,1,38,0.0
2018,3,24,13,True,False,109.984,13,1,43,0.0
2018,3,24,14,True,False,118.432,13,2,46,0.0
2018,3,24,15,True,False,110.624,14,3,48,0.0
2018,3,24,16,True,False,111.776,14,3,55,0.0
2018,3,24,17,True,False,112.896,14,2,58,0.0
2018,3,24,19,True,False,102.336,12,2,66,0.0
2018,3,24,20,True,False,105.504,10,1,70,0.0
2018,3,24,21,True,False,108.8,9,3,75,0.0
2018,3,24,22,True,False,106.368,8,1,79,0.0
2018,3,24,23,True,False,104.736,7,0,82,0.0
2018,3,25,0,True,False,100.672,7,0,85,0.0
2018,3,25,1,True,False,99.008,6,0,88,0.0
2018,3,25,2,True,False,94.72,5,1,91,0.0
2018,3,25,3,True,False,89.44,4,1,94,0.0
2018,3,25,4,True,False,88.288,5,0,97,0.0
2018,3,25,5,True,False,87.488,4,1,95,0.0
2018,3,25,6,True,False,88.256,4,0,96,0.0
2018,3,25,7,True,False,89.088,5,0,97,0.0
2018,3,25,8,True,False,88.928,5,0,95,0.0
2018,3,25,9,True,False,90.88,6,0,94,0.0
2018,3,25,10,True,False,91.04,8,0,84,0.0
2018,3,25,11,True,False,88.8,11,1,70,0.0
2018,3,25,12,True,False,84.544,14,0,61,0.0
2018,3,25,14,True,False,95.488,18,1,47,0.0
2018,3,25,15,True,False,95.936,18,1,34,0.0
2018,3,25,16,True,False,94.24,19,2,29,0.0
2018,3,25,17,True,False,91.296,18,1,39,0.0
2018,3,25,18,True,False,92.192,17,1,48,0.0
2018,3,25,19,True,False,91.84,15,1,51,0.0
2018,3,25,20,True,False,90.752,13,1,53,0.0
2018,3,25,21,True,False,90.336,12,1,60,0.0
2018,3,25,22,True,False,87.808,11,1,67,0.0
2018,3,25,23,True,False,85.376,10,0,73,0.0
2018,3,26,1,False,False,83.68,8,1,84,0.0
2018,3,26,2,False,False,82.784,7,0,85,0.0
2018,3,26,3,False,False,81.248,6,0,88,0.0
2018,3,26,4,False,False,77.792,6,0,90,0.0
2018,3,26,5,False,False,77.536,5,1,92,0.0
2018,3,26,6,False,False,78.272,4,0,93,0.0
2018,3,26,7,False,False,78.624,3,0,94,0.0
2018,3,26,8,False,False,78.016,5,0,93,0.0
2018,3,26,9,False,False,80.448,7,0,87,0.0
2018,3,26,10,False,False,80.288,11,0,73,0.0
2018,3,26,11,False,False,79.648,14,1,62,0.0
2018,3,26,12,False,False,78.176,16,1,57,0.0
2018,3,26,13,False,False,79.84,18,2,49,0.0
2018,3,26,14,False,False,80.096,19,1,45,0.0
2018,3,26,15,False,False,81.696,20,1,36,0.0
2018,3,26,16,False,False,85.024,20,2,43,0.0
2018,3,26,17,False,False,80.192,19,1,44,0.0
2018,3,26,18,False,False,78.72,18,1,50,0.0
2018,3,26,19,False,False,80.704,16,1,56,0.0
2018,3,26,20,False,False,83.968,15,1,59,0.0
2018,3,26,21,False,False,88.736,13,1,71,0.0
2018,3,26,22,False,False,87.2,12,1,74,0.0
2018,3,26,23,False,False,85.472,11,1,78,0.0
2018,3,27,0,False,False,79.104,11,1,77,0.0
2018,3,27,1,False,False,76.416,10,0,79,0.0
2018,3,27,2,False,False,73.824,9,0,84,0.0
2018,3,27,3,False,False,73.28,8,0,88,0.0
2018,3,27,4,False,False,70.816,8,0,89,0.0
2018,3,27,5,False,False,69.824,7,1,92,0.0
2018,3,27,7,False,False,95.648,6,0,94,0.0
2018,3,27,8,False,False,170.528,7,0,92,0.0
2018,3,27,9,False,False,105.12,10,0,82,0.0
2018,3,27,10,False,False,90.656,14,2,56,0.0
2018,3,27,11,False,False,94.304,17,3,41,0.0
2018,3,27,12,False,False,100.8,18,5,40,0.0
2018,3,27,13,False,False,101.824,20,2,39,0.0
2018,3,27,14,False,False,107.584,20,4,40,0.0
2018,3,27,15,False,False,107.392,20,3,40,0.0
2018,3,27,16,False,False,108.512,20,3,44,0.0
2018,3,27,17,False,False,103.552,19,2,42,0.0
2018,3,27,19,False,False,105.888,17,2,56,0.0
2018,3,27,20,False,False,102.848,15,2,65,0.0
2018,3,27,21,False,False,100.8,14,0,69,0.0
2018,3,27,22,False,False,96.256,14,1,71,0.0
2018,3,27,23,False,False,98.656,13,2,74,0.0
2018,3,28,0,False,False,92.384,12,1,77,0.0
2018,3,28,1,False,False,85.504,12,2,78,0.0
2018,3,28,2,False,False,80.128,11,2,82,0.0
2018,3,28,3,False,False,79.808,10,0,85,0.0
2018,3,28,4,False,False,74.592,9,0,87,0.0
2018,3,28,5,False,False,74.304,9,1,90,0.0
2018,3,28,6,False,False,74.624,8,0,91,0.0
2018,3,28,7,False,False,73.696,8,1,93,0.0
2018,3,28,8,False,False,170.016,10,0,87,0.0
2018,3,28,9,False,False,94.592,13,1,73,0.0
2018,3,28,10,False,False,96.736,16,4,58,0.0
2018,3,28,11,False,False,103.168,18,2,49,0.0
2018,3,28,12,False,False,101.6,19,3,46,0.0
2018,3,28,13,False,False,100.0,20,3,45,0.0
2018,3,28,14,False,False,104.416,21,2,39,0.0
2018,3,28,15,False,False,106.4,20,4,37,0.0
2018,3,28,16,False,False,106.368,20,1,41,0.0
2018,3,28,17,False,False,100.864,20,1,46,0.0
2018,3,28,18,False,False,101.792,19,1,52,0.0
2018,3,28,19,False,False,100.48,17,2,55,0.0
2018,3,28,20,False,False,104.608,16,1,62,0.0
2018,3,28,21,False,False,105.952,15,1,68,0.0
2018,3,28,22,False,False,105.408,15,1,71,0.0
2018,3,28,23,False,False,98.368,14,0,76,0.0
2018,3,29,0,False,False,89.216,13,0,79,0.0
2018,3,29,1,False,False,82.496,12,1,81,0.0
2018,3,29,2,False,False,80.416,11,1,84,0.0
2018,3,29,4,False,False,79.712,10,1,87,0.0
2018,3,29,5,False,False,79.328,10,1,90,0.0
2018,3,29,6,False,False,78.368,11,0,90,0.0
2018,3,29,7,False,False,76.032,11,0,88,0.0
2018,3,29,9,False,False,78.304,14,0,83,0.0
2018,3,29,10,False,False,84.736,15,1,75,0.0
2018,3,29,11,False,False,87.648,17,1,69,0.0
2018,3,29,12,False,False,88.896,18,1,63,0.0
2018,3,29,13,False,False,94.24,20,2,57,0.0
2018,3,29,14,False,False,99.04,20,1,53,0.0
2018,3,29,15,False,False,98.272,21,0,52,0.0
2018,3,29,16,False,False,96.16,21,1,53,0.0
2018,3,29,17,False,False,92.8,21,1,53,0.0
2018,3,29,18,False,False,89.632,20,1,57,0.0
2018,3,29,19,False,False,98.144,19,1,60,0.0
2018,3,29,20,False,False,96.736,18,1,61,0.0
2018,3,29,21,False,False,91.552,17,1,68,0.0
2018,3,29,22,False,False,87.808,16,1,76,0.0
2018,3,30,0,False,False,79.936,14,0,82,0.0
2018,3,30,1,False,False,74.112,14,0,84,0.0
2018,3,30,2,False,False,73.376,13,4,65,0.0
2018,3,30,3,False,False,74.24,11,4,64,0.0
2018,3,30,4,False,False,72.032,11,4,62,0.0
2018,3,30,5,False,False,70.944,10,3,60,0.0
2018,3,30,7,False,False,70.016,10,5,54,0.0
2018,3,30,8,False,False,70.56,11,4,51,0.0
2018,3,30,9,False,False,78.048,13,5,45,0.0
2018,3,30,11,False,False,87.328,16,3,41,0.0
2018,3,30,12,False,False,84.032,18,2,39,0.0
2018,3,30,13,False,False,86.368,20,2,39,0.0
2018,3,30,14,False,False,95.36,20,1,39,0.0
2018,3,30,15,False,False,97.312,21,1,39,0.0
