datetime,weekend,vacation,season,templeture,windspeed,humidity,rainfall,energy_usage
20180106_0,True,True,0.0,-2,0,74,0.0,136.256
20180106_1,True,True,0.0,-2,1,77,0.0,129.376
20180106_2,True,True,0.0,-1,1,75,0.0,113.376
20180106_3,True,True,0.0,-2,1,78,0.0,112.976
20180106_4,True,True,0.0,-3,1,82,0.0,113.104
20180106_5,True,True,0.0,-3,1,81,0.0,114.8
20180106_6,True,True,0.0,-4,0,80,0.0,122.048
20180106_7,True,True,0.0,-4,1,83,0.0,116.368
20180106_8,True,True,0.0,-4,0,84,0.0,200.096
20180106_9,True,True,0.0,-4,0,83,0.0,208.464
20180106_10,True,True,0.0,-1,0,75,0.0,219.632
20180106_11,True,True,0.0,1,0,59,0.0,227.024
20180106_12,True,True,0.0,2,1,53,0.0,231.744
20180106_13,True,True,0.0,3,1,46,0.0,234.128
20180106_14,True,True,0.0,4,1,44,0.0,233.28
20180106_15,True,True,0.0,5,1,42,0.0,249.92
20180106_16,True,True,0.0,4,1,43,0.0,244.88
20180106_17,True,True,0.0,3,0,46,0.0,183.936
20180106_18,True,True,0.0,1,1,47,0.0,136.032
20180106_19,True,True,0.0,0,0,52,0.0,227.504
20180106_20,True,True,0.0,0,0,55,0.0,217.536
20180106_21,True,True,0.0,-1,1,61,0.0,219.344
20180106_22,True,True,0.0,-1,0,64,0.0,213.2
20180106_23,True,True,0.0,-2,0,66,0.0,203.072
20180107_0,True,True,0.0,-3,0,69,0.0,110.368
20180107_1,True,True,0.0,-3,0,71,0.0,102.544
20180107_2,True,True,0.0,-4,0,75,0.0,99.68
20180107_3,True,True,0.0,-4,1,78,0.0,100.72
20180107_4,True,True,0.0,-5,0,80,0.0,98.608
20180107_5,True,True,0.0,-5,0,82,0.0,96.368
20180107_6,True,True,0.0,-6,0,85,0.0,98.224
20180107_7,True,True,0.0,-6,1,86,0.0,94.496
20180107_8,True,True,0.0,-6,1,89,0.0,96.976
20180107_9,True,True,0.0,-5,0,89,0.0,92.832
20180107_10,True,True,0.0,-3,1,83,0.0,108.24
20180107_11,True,True,0.0,-2,1,77,0.0,109.984
20180107_12,True,True,0.0,-1,0,69,0.0,110.752
20180107_13,True,True,0.0,0,0,64,0.0,109.04
20180107_14,True,True,0.0,0,0,60,0.0,108.272
20180107_15,True,True,0.0,2,0,56,0.0,113.712
20180107_16,True,True,0.0,2,1,56,0.0,125.456
20180107_17,True,True,0.0,2,1,57,0.0,127.104
20180107_18,True,True,0.0,1,1,58,0.0,117.52
20180107_19,True,True,0.0,1,0,59,0.0,120.576
20180107_20,True,True,0.0,1,1,59,0.0,125.968
20180107_21,True,True,0.0,1,0,61,0.0,127.2
20180107_22,True,True,0.0,1,0,60,0.0,115.856
20180107_23,True,True,0.0,1,0,64,0.0,123.28
20180113_0,True,True,0.0,-6,1,58,0.0,122.416
20180113_1,True,True,0.0,-6,0,65,0.0,115.008
20180113_2,True,True,0.0,-6,0,69,0.0,114.752
20180113_3,True,True,0.0,-6,0,70,0.0,136.03407469442848
20180113_4,True,True,0.0,-6,0,78,0.0,172.32
20180113_5,True,True,0.0,-6,0,85,0.0,202.272
20180113_6,True,True,0.0,-6,0,86,0.1,198.096
20180113_7,True,True,0.0,-6,0,87,0.0,196.48
20180113_8,True,True,0.0,-6,0,87,0.0,196.416
20180113_9,True,True,0.0,-5,0,86,0.0,208.576
20180113_10,True,True,0.0,-3,0,81,0.0,235.888
20180113_11,True,True,0.0,-1,1,76,0.0,254.432
20180113_12,True,True,0.0,0,0,69,0.0,238.624
20180113_13,True,True,0.0,2,0,62,0.0,261.776
20180113_14,True,True,0.0,3,0,58,0.0,260.944
20180113_15,True,True,0.0,4,0,56,0.0,264.416
20180113_16,True,True,0.0,4,1,55,0.0,253.2396986227408
20180113_17,True,True,0.0,3,1,57,0.0,202.752
20180113_18,True,True,0.0,1,1,67,0.0,151.2
20180113_19,True,True,0.0,0,0,77,0.0,245.888
20180113_20,True,True,0.0,0,1,80,0.0,241.28
20180113_21,True,True,0.0,-1,0,83,0.0,237.728
20180113_22,True,True,0.0,-2,1,86,0.0,231.424
20180113_23,True,True,0.0,-3,0,89,0.0,210.816
20180114_0,True,True,0.0,-3,1,90,0.0,123.616
20180114_1,True,True,0.0,-4,0,92,0.0,114.208
20180114_2,True,True,0.0,-4,0,92,0.0,115.264
20180114_3,True,True,0.0,-5,1,93,0.0,114.50642451577738
20180114_4,True,True,0.0,-5,0,94,0.0,108.224
20180114_5,True,True,0.0,-6,0,94,0.0,105.472
20180114_6,True,True,0.0,-6,0,94,0.0,99.76899851112468
20180114_7,True,True,0.0,-7,1,95,0.0,99.07391097308755
20180114_8,True,True,0.0,-7,0,94,0.0,102.976
20180114_9,True,True,0.0,-6,0,93,0.0,112.91089281855541
20180114_10,True,True,0.0,-2,0,89,0.0,117.024
20180114_11,True,True,0.0,0,0,76,0.0,105.728
20180114_12,True,True,0.0,1,1,65,0.0,100.16
20180114_13,True,True,0.0,3,1,59,0.0,102.016
20180114_14,True,True,0.0,5,1,54,0.0,119.552
20180114_15,True,True,0.0,7,3,57,0.0,127.68
20180114_16,True,True,0.0,6,1,60,0.0,127.168
20180114_17,True,True,0.0,5,0,62,0.0,126.464
20180114_18,True,True,0.0,4,0,67,0.0,126.44220659723717
20180114_19,True,True,0.0,2,1,74,0.0,130.112
20180114_20,True,True,0.0,1,1,78,0.0,130.048
20180114_21,True,True,0.0,1,0,80,0.0,135.86765095941863
20180114_22,True,True,0.0,1,0,80,0.0,136.30767140251143
20180114_23,True,True,0.0,1,1,82,0.0,131.296
20180120_0,True,True,0.0,-2,0,68,0.0,100.448
20180120_1,True,True,0.0,-3,0,73,0.0,88.49061906895751
20180120_2,True,True,0.0,-3,0,76,0.0,95.968
20180120_3,True,True,0.0,-3,1,79,0.0,94.112
20180120_4,True,True,0.0,-4,0,79,0.0,89.216
20180120_5,True,True,0.0,-4,0,81,0.0,95.37179045851556
20180120_6,True,True,0.0,-4,0,83,0.0,94.08
20180120_7,True,True,0.0,-4,0,84,0.0,97.952
20180120_8,True,True,0.0,-4,1,86,0.0,192.224
20180120_9,True,True,0.0,-3,0,83,0.0,226.38048594462353
20180120_10,True,True,0.0,-1,0,77,0.0,216.288
20180120_11,True,True,0.0,0,0,73,0.0,214.144
20180120_12,True,True,0.0,3,0,59,0.0,200.192
20180120_13,True,True,0.0,5,1,52,0.0,204.352
20180120_14,True,True,0.0,7,2,52,0.0,217.28
20180120_15,True,True,0.0,7,1,49,0.0,221.408
20180120_16,True,True,0.0,7,3,55,0.0,225.888
20180120_17,True,True,0.0,6,1,58,0.0,177.92
20180120_18,True,True,0.0,5,1,64,0.0,120.288
20180120_19,True,True,0.0,4,1,68,0.0,205.152
20180120_20,True,True,0.0,2,1,73,0.0,207.488
20180120_21,True,True,0.0,1,0,78,0.0,213.376
20180120_22,True,True,0.0,1,0,80,0.0,221.504
20180120_23,True,True,0.0,0,0,83,0.0,208.416
20180121_0,True,True,0.0,0,0,88,0.0,109.44
20180121_1,True,True,0.0,0,0,89,0.0,103.744
20180121_2,True,True,0.0,-1,1,91,0.0,102.016
20180121_3,True,True,0.0,-1,0,93,0.0,100.52442515532643
20180121_4,True,True,0.0,-2,0,93,0.0,102.656
20180121_5,True,True,0.0,-2,0,94,0.0,105.76
20180121_6,True,True,0.0,-2,0,95,0.0,101.472
20180121_7,True,True,0.0,-3,0,94,0.0,98.69163453224883
20180121_8,True,True,0.0,-4,0,96,0.0,99.168
20180121_9,True,True,0.0,-3,0,95,0.0,103.36
20180121_10,True,True,0.0,-1,0,97,0.0,106.176
20180121_11,True,True,0.0,0,0,91,0.0,99.232
20180121_12,True,True,0.0,2,1,82,0.0,98.368
20180121_13,True,True,0.0,5,2,69,0.0,102.784
20180121_14,True,True,0.0,5,2,38,0.0,104.448
20180121_15,True,True,0.0,6,1,38,0.0,104.416
20180121_16,True,True,0.0,5,1,26,0.0,111.2236462620591
20180121_17,True,True,0.0,4,0,31,0.0,115.552
20180121_18,True,True,0.0,3,0,37,0.0,110.912
20180121_19,True,True,0.0,3,1,38,0.0,114.688
20180121_20,True,True,0.0,2,0,44,0.0,114.048
20180121_21,True,True,0.0,2,0,45,0.0,109.472
20180121_22,True,True,0.0,2,0,49,0.0,106.944
20180121_23,True,True,0.0,1,0,51,0.0,106.112
20180127_0,True,True,0.0,-14,0,72,0.0,190.688
20180127_1,True,True,0.0,-14,0,72,0.0,194.54483492066876
20180127_2,True,True,0.0,-14,1,75,0.0,205.312
20180127_3,True,True,0.0,-14,1,75,0.0,197.248
20180127_4,True,True,0.0,-15,0,70,0.0,195.904
20180127_5,True,True,0.0,-15,0,70,0.0,194.368
20180127_6,True,True,0.0,-15,1,74,0.0,185.248
20180127_7,True,True,0.0,-15,1,75,0.0,185.408
20180127_8,True,True,0.0,-15,0,78,0.0,187.84
20180127_9,True,True,0.0,-13,0,80,0.0,200.512
20180127_10,True,True,0.0,-11,0,67,0.0,244.704
20180127_11,True,True,0.0,-8,0,54,0.0,265.984
20180127_12,True,True,0.0,-6,1,44,0.0,260.352
20180127_13,True,True,0.0,-4,1,38,0.0,253.98926367108393
20180127_14,True,True,0.0,-3,1,31,0.0,256.064
20180127_15,True,True,0.0,-2,1,27,0.0,261.28
20180127_16,True,True,0.0,-1,1,26,0.0,269.76
20180127_17,True,True,0.0,-2,1,29,0.0,261.248
20180127_18,True,True,0.0,-3,1,33,0.0,259.712
20180127_19,True,True,0.0,-4,0,35,0.0,243.552
20180127_20,True,True,0.0,-5,1,37,0.0,249.152
20180127_21,True,True,0.0,-5,0,41,0.0,237.312
20180127_22,True,True,0.0,-5,1,41,0.0,244.544
20180127_23,True,True,0.0,-5,1,44,0.0,179.88256034628805
20180128_0,True,True,0.0,-6,0,47,0.0,128.576
20180128_1,True,True,0.0,-6,0,49,0.0,175.776
20180128_2,True,True,0.0,-6,0,49,0.0,208.864
20180128_3,True,True,0.0,-6,0,49,0.0,199.808
20180128_4,True,True,0.0,-6,0,47,0.0,195.552
20180128_5,True,True,0.0,-6,0,49,0.0,196.48
20180128_6,True,True,0.0,-6,0,43,0.0,190.624
20180128_7,True,True,0.0,-6,0,43,0.0,190.048
20180128_8,True,True,0.0,-6,0,46,0.0,192.224
20180128_9,True,True,0.0,-5,1,45,0.0,191.264
20180128_10,True,True,0.0,-3,0,42,0.0,185.92
20180128_11,True,True,0.0,-2,2,39,0.0,191.584
20180128_12,True,True,0.0,0,1,33,0.0,102.496
20180128_13,True,True,0.0,0,1,33,0.0,91.904
20180128_14,True,True,0.0,1,3,33,0.0,96.448
20180128_15,True,True,0.0,1,3,37,0.0,106.56
20180128_16,True,True,0.0,0,3,39,0.0,116.83929195701764
20180128_17,True,True,0.0,0,3,44,0.0,126.688
20180128_18,True,True,0.0,0,3,49,0.0,130.528
20180128_19,True,True,0.0,-1,2,56,0.0,130.624
20180128_20,True,True,0.0,-3,3,60,0.0,126.38853881833336
20180128_21,True,True,0.0,-3,3,45,0.0,128.992
20180128_22,True,True,0.0,-5,2,43,0.0,140.736
20180128_23,True,True,0.0,-6,1,47,0.0,141.152
20180203_0,True,True,0.0,-3,0,53,0.0,118.656
20180203_1,True,True,0.0,-3,0,53,0.0,113.312
20180203_2,True,True,0.0,-4,0,57,0.0,111.392
20180203_3,True,True,0.0,-4,0,58,0.0,112.928
20180203_4,True,True,0.0,-3,2,73,0.0,105.696
20180203_5,True,True,0.0,-3,3,80,0.0,104.416
20180203_6,True,True,0.0,-3,3,76,0.0,107.84
20180203_7,True,True,0.0,-5,3,69,0.0,103.2
20180203_8,True,True,0.0,-5,3,61,0.0,164.288
20180203_9,True,True,0.0,-5,4,57,0.0,175.68
20180203_10,True,True,0.0,-5,3,53,0.0,183.488
20180203_11,True,True,0.0,-3,4,44,0.0,196.064
20180203_12,True,True,0.0,-3,4,40,0.0,197.344
20180203_13,True,True,0.0,-2,4,35,0.0,206.656
20180203_14,True,True,0.0,-2,4,34,0.0,216.768
20180203_15,True,True,0.0,-2,4,30,0.0,218.464
20180203_16,True,True,0.0,-2,4,32,0.0,203.808
20180203_17,True,True,0.0,-3,3,37,0.0,168.48
20180203_18,True,True,0.0,-4,4,41,0.0,129.248
20180203_19,True,True,0.0,-5,3,49,0.0,165.88866816887585
20180203_20,True,True,0.0,-6,2,59,0.0,212.8
20180203_21,True,True,0.0,-6,2,56,0.0,203.392
20180203_22,True,True,0.0,-7,3,57,0.0,202.528
20180203_23,True,True,0.0,-7,2,55,0.0,196.544
20180204_0,True,True,0.0,-7,2,57,0.0,119.84
20180204_1,True,True,0.0,-8,2,73,0.0,116.224
20180204_2,True,True,0.0,-9,2,68,0.0,103.968
20180204_3,True,True,0.0,-10,1,61,0.0,102.784
20180204_4,True,True,0.0,-10,1,64,0.0,102.656
20180204_5,True,True,0.0,-10,0,67,0.0,100.16
20180204_6,True,True,0.0,-10,1,81,0.0,101.472
20180204_7,True,True,0.0,-10,0,83,0.0,105.92
20180204_8,True,True,0.0,-11,0,81,0.0,101.376
20180204_9,True,True,0.0,-9,1,72,0.0,107.04
20180204_10,True,True,0.0,-7,2,58,0.0,113.536
20180204_11,True,True,0.0,-6,1,53,0.0,115.168
20180204_12,True,True,0.0,-4,1,45,0.0,113.9131178184114
20180204_13,True,True,0.0,-4,3,36,0.0,112.992
20180204_14,True,True,0.0,-3,3,30,0.0,116.384
20180204_15,True,True,0.0,-3,3,28,0.0,130.816
20180204_16,True,True,0.0,-3,3,29,0.0,146.496
20180204_17,True,True,0.0,-4,2,33,0.0,148.448
20180204_18,True,True,0.0,-5,2,38,0.0,154.848
20180204_19,True,True,0.0,-6,2,43,0.0,163.328
20180204_20,True,True,0.0,-7,1,49,0.0,150.528
20180204_21,True,True,0.0,-7,1,53,0.0,151.136
20180204_22,True,True,0.0,-7,2,56,0.0,150.24
20180204_23,True,True,0.0,-8,1,58,0.0,142.272
20180210_0,True,True,0.0,0,0,77,0.0,184.31987045184357
20180210_1,True,True,0.0,0,1,78,0.0,163.28708976096598
20180210_2,True,True,0.0,0,1,80,0.0,144.42611982069485
20180210_3,True,True,0.0,-1,1,82,0.0,127.63671399657217
20180210_4,True,True,0.0,0,0,82,0.0,112.81862565414005
20180210_5,True,True,0.0,0,0,82,0.0,99.87160815894036
20180210_6,True,True,0.0,0,0,82,0.0,88.69541487651523
20180210_7,True,True,0.0,0,1,82,0.0,79.1897991724065
20180210_8,True,True,0.0,0,0,82,0.0,71.25451441215627
20180210_9,True,True,0.0,0,0,80,0.0,64.78931396130656
20180210_10,True,True,0.0,1,0,79,0.0,59.69395118539927
20180210_11,True,True,0.0,4,1,70,0.0,55.86817944997644
20180210_12,True,True,0.0,5,2,48,0.0,53.21175212058007
20180210_13,True,True,0.0,6,2,31,0.0,51.624422562752144
20180210_14,True,True,0.0,6,2,26,0.0,51.00594414203468
20180210_15,True,True,0.0,6,3,30,0.0,51.256070223969644
20180210_16,True,True,0.0,4,4,31,0.0,52.274554174099045
20180210_17,True,True,0.0,2,4,24,0.0,53.96114935796488
20180210_18,True,True,0.0,0,2,24,0.0,56.21560914110913
20180210_19,True,True,0.0,0,3,29,0.0,58.9376868890738
20180210_20,True,True,0.0,-1,4,46,0.0,62.02713596740091
20180210_21,True,True,0.0,-2,2,45,0.0,65.38370974163242
20180210_22,True,True,0.0,-3,3,37,0.0,68.90716157731032
20180210_23,True,True,0.0,-4,2,43,0.0,72.49724483997664
20180211_0,True,True,0.0,-5,0,49,0.0,76.05371289517336
20180211_1,True,True,0.0,-5,1,53,0.0,79.47631910844248
20180211_2,True,True,0.0,-5,1,57,0.0,82.66481684532597
20180211_3,True,True,0.0,-5,1,61,0.0,85.51895947136583
20180211_4,True,True,0.0,-6,0,78,0.0,87.93850035210406
20180211_5,True,True,0.0,-6,1,81,0.0,89.82319285308272
20180211_6,True,True,0.0,-7,0,82,0.0,91.07279033984369
20180211_7,True,True,0.0,-7,1,82,0.0,91.58704617792904
20180211_8,True,True,0.0,-7,1,85,0.0,91.168
20180211_9,True,True,0.0,-5,0,81,0.0,90.688
20180211_10,True,True,0.0,-3,2,63,0.0,90.656
20180211_11,True,True,0.0,-3,2,57,0.0,92.608
20180211_12,True,True,0.0,-1,3,46,0.0,87.392
20180211_13,True,True,0.0,-1,3,39,0.0,93.376
20180211_14,True,True,0.0,0,3,32,0.0,102.784
20180211_15,True,True,0.0,0,2,38,0.0,112.544
20180211_16,True,True,0.0,0,3,44,0.0,115.296
20180211_17,True,True,0.0,-1,2,52,0.0,132.224
20180211_18,True,True,0.0,-1,2,53,0.0,120.992
20180211_19,True,True,0.0,-1,2,56,0.0,110.528
20180211_20,True,True,0.0,-2,4,73,0.0,107.2
20180211_21,True,True,0.0,-3,2,88,0.7,111.872
20180211_22,True,True,0.0,-3,2,85,0.0,118.912
20180211_23,True,True,0.0,-3,4,76,0.0,110.624
20180217_0,True,True,0.0,0,1,69,0.0,88.64
20180217_1,True,True,0.0,0,2,63,0.0,89.824
20180217_2,True,True,0.0,-1,2,44,0.0,89.344
20180217_3,True,True,0.0,-2,0,42,0.0,92.544
20180217_4,True,True,0.0,-3,1,44,0.0,89.248
20180217_5,True,True,0.0,-4,1,46,0.0,87.776
20180217_6,True,True,0.0,-4,1,50,0.0,87.2
20180217_7,True,True,0.0,-4,1,50,0.0,82.112
20180217_8,True,True,0.0,-4,0,51,0.0,78.88
20180217_9,True,True,0.0,-2,1,47,0.0,79.36
20180217_10,True,True,0.0,0,2,38,0.0,79.2
20180217_11,True,True,0.0,0,2,30,0.0,77.36627185406829
20180217_12,True,True,0.0,1,2,20,0.0,77.984
20180217_13,True,True,0.0,2,2,19,0.0,76.128
20180217_14,True,True,0.0,3,2,20,0.0,80.448
20180217_15,True,True,0.0,3,3,17,0.0,78.368
20180217_16,True,True,0.0,4,3,17,0.0,78.528
20180217_17,True,True,0.0,1,3,21,0.0,81.408
20180217_18,True,True,0.0,0,2,23,0.0,80.352
20180217_19,True,True,0.0,-1,1,29,0.0,76.9282744528129
20180217_20,True,True,0.0,-1,0,31,0.0,82.08
20180217_21,True,True,0.0,-1,0,32,0.0,96.128
20180217_22,True,True,0.0,-2,0,32,0.0,98.528
20180217_23,True,True,0.0,-2,1,34,0.0,95.14396280665736
20180218_0,True,True,0.0,-2,0,34,0.0,92.96
20180218_1,True,True,0.0,-2,0,35,0.0,94.4
20180218_2,True,True,0.0,-2,0,37,0.0,94.496
20180218_3,True,True,0.0,-2,0,41,0.0,93.888
20180218_4,True,True,0.0,-3,0,44,0.0,95.36
20180218_5,True,True,0.0,-3,0,46,0.0,92.896
20180218_6,True,True,0.0,-3,0,49,0.0,94.144
20180218_7,True,True,0.0,-3,0,51,0.0,89.12
20180218_8,True,True,0.0,-3,0,53,0.0,85.376
20180218_9,True,True,0.0,-2,1,46,0.0,84.768
20180218_10,True,True,0.0,0,1,43,0.0,81.6
20180218_11,True,True,0.0,0,1,34,0.0,84.768
20180218_12,True,True,0.0,2,1,29,0.0,82.208
20180218_13,True,True,0.0,3,1,25,0.0,85.888
20180218_14,True,True,0.0,3,1,24,0.0,83.30577158388724
20180218_15,True,True,0.0,3,1,24,0.0,84.128
20180218_16,True,True,0.0,4,1,23,0.0,91.008
20180218_17,True,True,0.0,4,1,23,0.0,103.12394767420854
20180218_18,True,True,0.0,3,0,26,0.0,111.424
20180218_19,True,True,0.0,1,0,29,0.0,110.912
20180218_20,True,True,0.0,0,0,35,0.0,110.4
20180218_21,True,True,0.0,0,1,36,0.0,115.08911136556884
20180218_22,True,True,0.0,0,0,40,0.0,118.656
20180218_23,True,True,0.0,-1,0,45,0.0,113.536
20180224_0,True,True,0.0,6,2,71,0.0,107.616
20180224_1,True,True,0.0,5,2,75,0.0,101.408
20180224_2,True,True,0.0,4,0,80,0.0,100.256
20180224_3,True,True,0.0,4,2,83,0.0,95.616
20180224_4,True,True,0.0,4,2,84,0.0,91.744
20180224_5,True,True,0.0,5,2,84,0.0,92.736
20180224_6,True,True,0.0,5,2,87,0.0,94.144
20180224_7,True,True,0.0,5,0,87,0.0,96.384
20180224_8,True,True,0.0,5,1,87,0.0,185.952
20180224_9,True,True,0.0,4,2,84,0.0,199.488
20180224_10,True,True,0.0,5,1,74,0.0,204.576
20180224_11,True,True,0.0,7,1,60,0.0,201.024
20180224_12,True,True,0.0,9,1,43,0.0,210.24
20180224_13,True,True,0.0,9,1,30,0.0,194.496
20180224_14,True,True,0.0,11,3,33,0.0,204.64
20180224_15,True,True,0.0,11,1,30,0.0,212.58336208714573
20180224_16,True,True,0.0,10,1,27,0.0,204.128
20180224_17,True,True,0.0,10,0,27,0.0,166.848
20180224_18,True,True,0.0,9,1,28,0.0,113.472
20180224_19,True,True,0.0,7,1,27,0.0,196.864
20180224_20,True,True,0.0,4,2,29,0.0,204.448
20180224_21,True,True,0.0,3,2,26,0.0,194.816
20180224_22,True,True,0.0,2,1,29,0.0,195.424
20180224_23,True,True,0.0,1,0,31,0.0,143.07576668553088
20180225_0,True,True,0.0,0,0,35,0.0,83.296
20180225_1,True,True,0.0,0,1,35,0.0,73.1703946993771
20180225_2,True,True,0.0,0,0,35,0.0,81.568
20180225_3,True,True,0.0,0,0,39,0.0,74.4
20180225_4,True,True,0.0,0,0,41,0.0,78.368
20180225_5,True,True,0.0,0,0,45,0.0,74.816
20180225_6,True,True,0.0,0,0,48,0.0,78.208
20180225_7,True,True,0.0,0,0,49,0.0,74.656
20180225_8,True,True,0.0,0,0,53,0.0,78.912
20180225_9,True,True,0.0,1,0,51,0.0,77.664
20180225_10,True,True,0.0,3,1,47,0.0,73.888
20180225_11,True,True,0.0,6,1,51,0.0,77.664
20180225_12,True,True,0.0,8,1,40,0.0,78.496
20180225_13,True,True,0.0,9,1,20,0.0,76.512
20180225_14,True,True,0.0,9,2,15,0.0,79.84
20180225_15,True,True,0.0,10,2,16,0.0,79.584
20180225_16,True,True,0.0,10,3,18,0.0,84.288
20180225_17,True,True,0.0,10,1,21,0.0,93.05638478849662
20180225_18,True,True,0.0,8,1,25,0.0,98.976
20180225_19,True,True,0.0,6,2,34,0.0,103.424
20180225_20,True,True,0.0,4,1,34,0.0,100.992
20180225_21,True,True,0.0,2,1,36,0.0,103.744
20180225_22,True,True,0.0,1,1,35,0.0,105.184
20180225_23,True,True,0.0,0,1,36,0.0,101.504
20180303_0,True,False,1.0,0,0,55,0.0,125.152
20180303_1,True,False,1.0,0,0,59,0.0,109.696
20180303_2,True,False,1.0,0,0,59,0.0,100.352
20180303_3,True,False,1.0,0,0,58,0.0,100.064
20180303_4,True,False,1.0,0,1,64,0.0,93.28
20180303_5,True,False,1.0,0,0,67,0.0,93.888
20180303_6,True,False,1.0,-1,1,72,0.0,89.888
20180303_7,True,False,1.0,-1,0,73,0.0,115.36
20180303_8,True,False,1.0,-1,0,74,0.0,195.04
20180303_9,True,False,1.0,1,0,66,0.0,203.424
20180303_10,True,False,1.0,5,1,50,0.0,207.232
20180303_11,True,False,1.0,8,1,36,0.0,220.96
20180303_12,True,False,1.0,11,1,28,0.0,220.91885345133306
20180303_13,True,False,1.0,15,1,24,0.0,212.48
20180303_14,True,False,1.0,17,1,25,0.0,210.272
20180303_15,True,False,1.0,18,3,26,0.0,205.728
20180303_16,True,False,1.0,18,1,25,0.0,136.704
20180303_17,True,False,1.0,17,1,28,0.0,117.472
20180303_18,True,False,1.0,16,2,31,0.0,115.648
20180303_19,True,False,1.0,15,1,37,0.0,116.128
20180303_20,True,False,1.0,14,1,44,0.0,113.92
20180303_21,True,False,1.0,12,1,54,0.0,117.28
20180303_22,True,False,1.0,10,0,60,0.0,115.2
20180303_23,True,False,1.0,9,0,64,0.0,110.912
20180304_0,True,False,1.0,9,0,66,0.0,96.16
20180304_1,True,False,1.0,9,0,67,0.0,97.088
20180304_2,True,False,1.0,9,0,67,0.0,101.056
20180304_3,True,False,1.0,9,0,69,0.0,95.29378169729618
20180304_4,True,False,1.0,9,0,71,0.0,85.504
20180304_5,True,False,1.0,9,0,71,0.0,84.352
20180304_6,True,False,1.0,9,0,72,0.0,82.17207893883698
20180304_7,True,False,1.0,9,0,73,0.0,83.456
20180304_8,True,False,1.0,9,0,74,0.0,84.07762426760556
20180304_9,True,False,1.0,10,0,71,0.0,84.384
20180304_10,True,False,1.0,12,0,66,0.0,82.112
20180304_11,True,False,1.0,15,1,59,0.0,84.736
20180304_12,True,False,1.0,18,1,56,0.0,80.64
20180304_13,True,False,1.0,20,1,50,0.0,78.72
20180304_14,True,False,1.0,21,2,49,0.0,89.44
20180304_15,True,False,1.0,22,1,48,0.0,92.45341013008102
20180304_16,True,False,1.0,22,1,48,0.0,92.512
20180304_17,True,False,1.0,21,1,51,0.0,95.328
20180304_18,True,False,1.0,20,1,53,0.0,98.112
20180304_19,True,False,1.0,19,3,58,0.0,95.36
20180304_20,True,False,1.0,18,4,62,0.0,106.4
20180304_21,True,False,1.0,16,2,84,2.5,103.04
20180304_22,True,False,1.0,14,2,94,0.0,103.168
20180304_23,True,False,1.0,14,2,94,0.0,100.768
20180310_0,True,False,1.0,0,0,91,0.0,105.952
20180310_1,True,False,1.0,0,0,93,0.0,100.8
20180310_2,True,False,1.0,0,1,94,0.0,103.776
20180310_3,True,False,1.0,0,0,95,0.0,101.888
20180310_4,True,False,1.0,0,0,94,0.0,98.72
20180310_5,True,False,1.0,0,0,95,0.0,99.84
20180310_6,True,False,1.0,0,1,96,0.0,97.472
20180310_7,True,False,1.0,-1,0,96,0.0,121.02155734561974
20180310_8,True,False,1.0,0,1,97,0.0,160.58736851795823
20180310_9,True,False,1.0,0,0,95,0.0,196.064
20180310_10,True,False,1.0,3,2,87,0.0,213.1999792643114
20180310_11,True,False,1.0,5,2,76,0.0,217.984
20180310_12,True,False,1.0,7,3,54,0.0,214.304
20180310_13,True,False,1.0,8,4,47,0.0,221.152
20180310_14,True,False,1.0,9,3,39,0.0,224.48
20180310_15,True,False,1.0,10,4,30,0.0,223.296
20180310_16,True,False,1.0,10,2,39,0.0,222.336
20180310_17,True,False,1.0,10,1,43,0.0,166.368
20180310_18,True,False,1.0,8,2,46,0.0,110.624
20180310_19,True,False,1.0,6,2,48,0.0,116.352
20180310_20,True,False,1.0,5,1,56,0.0,122.976
20180310_21,True,False,1.0,4,3,62,0.0,129.408
20180310_22,True,False,1.0,3,2,70,0.0,123.968
20180310_23,True,False,1.0,3,2,78,0.0,118.7165249814679
20180311_0,True,False,1.0,2,0,80,0.0,110.048
20180311_1,True,False,1.0,2,1,81,0.0,106.912
20180311_2,True,False,1.0,3,0,82,0.0,99.264
20180311_3,True,False,1.0,3,1,84,0.0,90.976
20180311_4,True,False,1.0,3,0,83,0.0,89.472
20180311_5,True,False,1.0,3,1,83,0.0,89.44
20180311_6,True,False,1.0,3,0,84,0.0,91.488
20180311_7,True,False,1.0,3,1,86,0.0,90.88
20180311_8,True,False,1.0,3,0,86,0.0,89.696
20180311_9,True,False,1.0,4,0,84,0.0,91.008
20180311_10,True,False,1.0,6,1,71,0.0,88.224
20180311_11,True,False,1.0,8,1,64,0.0,98.912
20180311_12,True,False,1.0,10,1,52,0.0,95.776
20180311_13,True,False,1.0,11,1,40,0.0,101.408
20180311_14,True,False,1.0,13,1,38,0.0,102.4
20180311_15,True,False,1.0,14,2,37,0.0,109.088
20180311_16,True,False,1.0,14,2,30,0.0,114.944
20180311_17,True,False,1.0,13,1,33,0.0,108.45296189210022
20180311_18,True,False,1.0,12,2,40,0.0,100.128
20180311_19,True,False,1.0,10,1,48,0.0,97.024
20180311_20,True,False,1.0,9,1,58,0.0,107.52
20180311_21,True,False,1.0,8,1,64,0.0,113.792
20180311_22,True,False,1.0,7,0,67,0.0,112.672
20180311_23,True,False,1.0,6,1,66,0.0,112.0
